risk,K,n,seed,gamma,alpha,epsilon,epsilon_scr,support_kappa,support_tau,kappa,tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,methods,screened_dual_success,screened_dual_time_s,screened_dual_eta,screened_dual_regret1,screened_dual_regret2,screened_dual_has_profile,screened_dual_error,screened_dual_solver,screened_dual_candidate_index,screened_dual_support_eta,screened_dual_screen_eta,screened_dual_best_screen_eta,screened_dual_best_screen_success,screened_dual_best_screen_violation,screened_dual_best_screen_candidate_index,screened_dual_best_screen_message,screened_dual_support_violation,screened_dual_residual_norm,screened_dual_objective,screened_dual_iterations,screened_dual_best_certificate_eta,screened_dual_best_certificate_iteration,eta_diff_screened_dual_minus_mcp,time_ratio_screened_dual_over_mcp,x_l1_screened_dual_minus_mcp,y_l1_screened_dual_minus_mcp
cvar,10,50,1105126,0.5,0.5,0.01,0.006666666666666667,8,5,8,5,1000,3,20,1000,1000,1000,4,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,screened_dual,False,3118.4276742078364,nan,nan,nan,False,,,,nan,0.007245167282572061,0.007245167282572061,True,9.14690545528174e-12,186,Optimization terminated successfully,nan,nan,nan,,nan,,nan,nan,nan,nan
